id,fuente,localidad,tipo_restriccion,area_ha,length_m,bbox
NORM-PRC-restriccion_AR2-la_higuera-00859,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.20281821330421, -29.51566860777715, -71.20279739606293, -29.51565022881128]"
NORM-PRC-restriccion_AR2-la_higuera-00860,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.2028489506722, -29.51565022881128, -71.20281762711258, -29.51563167893414]"
NORM-PRC-restriccion_AR2-la_higuera-00861,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.20283785815494, -29.51564189385429, -71.20277618803819, -29.51559594644257]"
NORM-PRC-restriccion_AR2-la_higuera-00862,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.20280516684002, -29.51554251860089, -71.20278434962631, -29.51552413963785]"
NORM-PRC-restriccion_AR2-la_higuera-00863,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.20534066993893, -29.51545535936057, -71.20531985255401, -29.51542796147391]"
NORM-PRC-restriccion_AR2-la_higuera-00864,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.16,,"[-71.20536945075258, -29.51596895297252, -71.20474151932197, -29.51526665394247]"
NORM-PRC-restriccion_AR2-la_higuera-00865,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.20535737930156, -29.51526545625672, -71.20534648158144, -29.51523822946938]"
NORM-PRC-restriccion_AR2-la_higuera-00866,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.06,,"[-71.20142330881242, -29.51567670974874, -71.20119236823903, -29.51529741675382]"
NORM-PRC-restriccion_AR2-la_higuera-00867,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.01,,"[-71.20213105079497, -29.51539214541745, -71.20202618389314, -29.51523814613475]"
NORM-PRC-restriccion_AR2-la_higuera-00868,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.06,,"[-71.20175751481389, -29.51555331945006, -71.2015252463294, -29.51515547685346]"
NORM-PRC-restriccion_AR2-la_higuera-00869,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.03,,"[-71.20120986601555, -29.51529078904454, -71.20096959186954, -29.51504745793563]"
NORM-PRC-restriccion_AR2-la_higuera-00870,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.15,,"[-71.2033515974245, -29.51566232357979, -71.20261140869334, -29.51488446411121]"
NORM-PRC-restriccion_AR2-la_higuera-00871,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,2.52,,"[-71.2021651494169, -29.51646196730674, -71.198603548471, -29.51478529576771]"
NORM-PRC-restriccion_AR2-la_higuera-00872,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.20358249241195, -29.51475546893438, -71.20345837160363, -29.51471785604219]"
NORM-PRC-restriccion_AR2-la_higuera-00873,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.20876367768413, -29.51439714683544, -71.20876294899116, -29.51439675454257]"
NORM-PRC-restriccion_AR2-la_higuera-00874,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.45,,"[-71.19976143213808, -29.51531686954231, -71.19807320690755, -29.51446677041528]"
NORM-PRC-restriccion_AR2-la_higuera-00875,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.02,,"[-71.2000795066714, -29.51454367116879, -71.19988418645437, -29.5143438966353]"
NORM-PRC-restriccion_AR2-la_higuera-00876,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.1977854339192, -29.51427286259482, -71.19771247846948, -29.5142187509364]"
NORM-PRC-restriccion_AR2-la_higuera-00877,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.02,,"[-71.19805273525633, -29.51426945233103, -71.19780449601913, -29.51417756100039]"
NORM-PRC-restriccion_AR2-la_higuera-00878,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.19811304036776, -29.51414948199196, -71.19810253459801, -29.51414029285085]"
NORM-PRC-restriccion_AR2-la_higuera-00879,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.19706970011447, -29.51407651562616, -71.197059194438, -29.51406732655992]"
NORM-PRC-restriccion_AR2-la_higuera-00880,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.01,,"[-71.1970603636844, -29.51414049817569, -71.19695277510458, -29.51406834926111]"
NORM-PRC-restriccion_AR2-la_higuera-00881,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.19704868876332, -29.5140591601986, -71.19701736662047, -29.51404061162106]"
NORM-PRC-restriccion_AR2-la_higuera-00882,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.20537743933352, -29.51381312540095, -71.20532549453348, -29.51379457499252]"
NORM-PRC-restriccion_AR2-la_higuera-00883,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.20552120250773, -29.51378316102728, -71.20551069617272, -29.51377397135813]"
NORM-PRC-restriccion_AR2-la_higuera-00884,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.19733368808657, -29.51388303368488, -71.1972920551762, -29.5138646555184]"
NORM-PRC-restriccion_AR2-la_higuera-00885,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.19727162850879, -29.51387486741033, -71.19725081205821, -29.51386550786436]"
NORM-PRC-restriccion_AR2-la_higuera-00886,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.20097260729513, -29.5137863922478, -71.20096210133143, -29.51377720290369]"
NORM-PRC-restriccion_AR2-la_higuera-00887,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.19830114624659, -29.51378583853964, -71.19826982399516, -29.51376746023559]"
NORM-PRC-restriccion_AR2-la_higuera-00888,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.26,,"[-71.20544047733068, -29.51411014833977, -71.20425904487853, -29.51363737328247]"
NORM-PRC-restriccion_AR2-la_higuera-00889,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.20571417147347, -29.5136539922452, -71.2056723417761, -29.51361757575827]"
NORM-PRC-restriccion_AR2-la_higuera-00890,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.01,,"[-71.20093077866613, -29.51384204054003, -71.20082728081628, -29.5136788521602]"
NORM-PRC-restriccion_AR2-la_higuera-00891,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.19823850175425, -29.51375078736061, -71.19818616806187, -29.51371471293038]"
NORM-PRC-restriccion_AR2-la_higuera-00892,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.20572291706287, -29.51360022310592, -71.20565093785515, -29.51356312214468]"
NORM-PRC-restriccion_AR2-la_higuera-00893,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.2059485782962, -29.51352413872874, -71.20589702487695, -29.51350524592573]"
NORM-PRC-restriccion_AR2-la_higuera-00894,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.20587522960167, -29.51347105415082, -71.20583398688585, -29.51345233250532]"
NORM-PRC-restriccion_AR2-la_higuera-00895,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.20598845140192, -29.51346032425882, -71.205936506704, -29.51343241288166]"
NORM-PRC-restriccion_AR2-la_higuera-00896,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.20605827813755, -29.51334120041842, -71.20604777180696, -29.51333201071263]"
NORM-PRC-restriccion_AR2-la_higuera-00897,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.2060273461412, -29.51335090355275, -71.2059755971534, -29.51333252414628]"
NORM-PRC-restriccion_AR2-la_higuera-00898,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.20606839313577, -29.51333201071263, -71.20605788680538, -29.51332282100613]"
NORM-PRC-restriccion_AR2-la_higuera-00899,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.20613025711998, -29.51333132612328, -71.2060991294586, -29.51331277555291]"
NORM-PRC-restriccion_AR2-la_higuera-00900,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.2061485303623, -29.51322258995234, -71.20612771338547, -29.51321322908959]"
NORM-PRC-restriccion_AR2-la_higuera-00901,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.2061586453408, -29.51321322908959, -71.20614813901604, -29.5132040393771]"
NORM-PRC-restriccion_AR2-la_higuera-00902,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.19808303832082, -29.5132391141301, -71.1980201992941, -29.51319419160784]"
NORM-PRC-restriccion_AR2-la_higuera-00903,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.20681500369341, -29.51303993970816, -71.20680449733395, -29.51303074994947]"
NORM-PRC-restriccion_AR2-la_higuera-00904,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.03,,"[-71.20680488879384, -29.51317287580318, -71.20640473108502, -29.5130231009899]"
NORM-PRC-restriccion_AR2-la_higuera-00905,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.02,,"[-71.207111467074, -29.51302903788116, -71.20677278253977, -29.51288165908402]"
NORM-PRC-restriccion_AR2-la_higuera-00906,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.01,,"[-71.1974128231071, -29.51277221001324, -71.19723559295197, -29.51266500944172]"
NORM-PRC-restriccion_AR2-la_higuera-00907,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.20481385060666, -29.51209011385485, -71.2047829189676, -29.51207156359084]"
NORM-PRC-restriccion_AR2-la_higuera-00908,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.20487336727322, -29.51197167514935, -71.20485255065522, -29.51195329591854]"
NORM-PRC-restriccion_AR2-la_higuera-00909,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.01,,"[-71.20699126769587, -29.51168458813891, -71.20688659700264, -29.51154879616263]"
NORM-PRC-restriccion_AR2-la_higuera-00910,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.20255462410555, -29.51159528523061, -71.20247155400595, -29.51154967971876]"
NORM-PRC-restriccion_AR2-la_higuera-00911,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.20252212986165, -29.51151445969425, -71.20250131351568, -29.51150509938743]"
NORM-PRC-restriccion_AR2-la_higuera-00912,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,1.4,,"[-71.19691908006853, -29.51330622951546, -71.19403013553672, -29.51135411856898]"
NORM-PRC-restriccion_AR2-la_higuera-00913,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.14,,"[-71.20919606890786, -29.51171328967621, -71.2087770637934, -29.511007101278]"
NORM-PRC-restriccion_AR2-la_higuera-00914,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.19173633828395, -29.5106911625913, -71.19172583341323, -29.51068197391938]"
NORM-PRC-restriccion_AR2-la_higuera-00915,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.19189877914538, -29.51057105395978, -71.19189730660743, -29.5105686186195]"
NORM-PRC-restriccion_AR2-la_higuera-00916,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.19205188115869, -29.51049666997973, -71.19203106581007, -29.51046927394381]"
NORM-PRC-restriccion_AR2-la_higuera-00917,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.19327941195755, -29.5100350261058, -71.19321735494692, -29.50999810086145]"
NORM-PRC-restriccion_AR2-la_higuera-00918,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.04,,"[-71.1946193762865, -29.5100721206463, -71.19421785421103, -29.50991505896587]"
NORM-PRC-restriccion_AR2-la_higuera-00919,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.19432543075692, -29.50975578751038, -71.19427348965789, -29.50971920231823]"
NORM-PRC-restriccion_AR2-la_higuera-00920,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.19435480510407, -29.50967393891876, -71.19432367938232, -29.50966440962852]"
NORM-PRC-restriccion_AR2-la_higuera-00921,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.20457214749105, -29.50949550143915, -71.20456164170221, -29.50948631185452]"
NORM-PRC-restriccion_AR2-la_higuera-00922,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.20456164170221, -29.50948665387356, -71.20455113591521, -29.50947746428971]"
NORM-PRC-restriccion_AR2-la_higuera-00923,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.01,,"[-71.2022005840837, -29.50956511384391, -71.20196344703452, -29.50950775675727]"
NORM-PRC-restriccion_AR2-la_higuera-00924,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.19436453167772, -29.50964654257419, -71.19434371633511, -29.50963718349991]"
NORM-PRC-restriccion_AR2-la_higuera-00925,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.20445814785964, -29.50947066876972, -71.20442702151603, -29.50946113719369]"
NORM-PRC-restriccion_AR2-la_higuera-00926,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.78,,"[-71.19420968150094, -29.51056194447412, -71.19190262030394, -29.50954121234664]"
NORM-PRC-restriccion_AR2-la_higuera-00927,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,1.19,,"[-71.19277613438852, -29.51078576938248, -71.19073596242069, -29.50955021387536]"
NORM-PRC-restriccion_AR2-la_higuera-00928,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.01,,"[-71.19424742038208, -29.50958902886805, -71.19400191749155, -29.50944234790438]"
NORM-PRC-restriccion_AR2-la_higuera-00929,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.21242149636535, -29.50904080817772, -71.212380059432, -29.50902208466293]"
NORM-PRC-restriccion_AR2-la_higuera-00930,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.2125228323698, -29.50895741039401, -71.21251232599043, -29.50894822024347]"
NORM-PRC-restriccion_AR2-la_higuera-00931,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.21264980092704, -29.50863970243173, -71.21262898443186, -29.50861230358916]"
NORM-PRC-restriccion_AR2-la_higuera-00932,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.21274082621468, -29.50854780082455, -71.21273031986232, -29.50853861066006]"
NORM-PRC-restriccion_AR2-la_higuera-00933,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.210550763448, -29.50838576225235, -71.21054025729217, -29.50837657224493]"
NORM-PRC-restriccion_AR2-la_higuera-00934,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.19885316699393, -29.50831849417447, -71.19882204139255, -29.50829092666256]"
NORM-PRC-restriccion_AR2-la_higuera-00935,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.21141124032263, -29.507640854842, -71.2113904241284, -29.50763149324634]"
NORM-PRC-restriccion_AR2-la_higuera-00936,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.21127419680728, -29.50881454628128, -71.2112612644835, -29.50880660364642]"
NORM-PRC-restriccion_AR2-la_higuera-00937,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.72,,"[-71.21275466834447, -29.50921244747259, -71.21095602768624, -29.50843347769835]"
NORM-PRC-restriccion_AR2-la_higuera-00938,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.20556221679114, -29.51186980846881, -71.20555480545504, -29.51186704802767]"
NORM-PRC-restriccion_AR2-la_higuera-00939,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,4.03,,"[-71.21223207677542, -29.51193991717161, -71.20535500560803, -29.50911498157438]"
NORM-PRC-restriccion_AR2-la_higuera-00940,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.2054461460712, -29.51079805907257, -71.2054427321301, -29.51077997876471]"
NORM-PRC-restriccion_AR2-la_higuera-00941,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,2.2,,"[-71.2108957428373, -29.51214555426694, -71.20417322391734, -29.50887605189062]"
NORM-PRC-restriccion_AR2-la_higuera-00942,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.20382721780531, -29.51126132988259, -71.203785239591, -29.5112579168529]"
NORM-PRC-restriccion_AR2-la_higuera-00943,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.1,,"[-71.20362056231369, -29.51161768798498, -71.202681042033, -29.51114414700729]"
NORM-PRC-restriccion_AR2-la_higuera-00944,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,1.03,,"[-71.20534348665291, -29.51201188586708, -71.2034596446087, -29.510598576534]"
NORM-PRC-restriccion_AR2-la_higuera-00945,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.203034131301, -29.50971938184936, -71.20302975749084, -29.50971272499269]"
NORM-PRC-restriccion_AR2-la_higuera-00946,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.20522311883177, -29.51002584047253, -71.20521735805416, -29.51001682190256]"
NORM-PRC-restriccion_AR2-la_higuera-00947,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.20516869955053, -29.51037928661789, -71.2051614156862, -29.51034689804241]"
NORM-PRC-restriccion_AR2-la_higuera-00948,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.20524457857762, -29.51006419215841, -71.20522311883177, -29.51002566940849]"
NORM-PRC-restriccion_AR2-la_higuera-00949,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.01,,"[-71.20522174987363, -29.51000930337202, -71.20505791790355, -29.50978431849321]"
NORM-PRC-restriccion_AR2-la_higuera-00950,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,2.78,,"[-71.21156205263199, -29.51016243887279, -71.20559037888474, -29.50789615657562]"
NORM-PRC-restriccion_AR2-la_higuera-00951,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.20483539799768, -29.50973721883936, -71.20483393472354, -29.50973685842458]"
NORM-PRC-restriccion_AR2-la_higuera-00952,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.81,,"[-71.20517165239043, -29.51125630013479, -71.20311086590995, -29.5098722968847]"
NORM-PRC-restriccion_AR2-la_higuera-00953,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,0.0,,"[-71.2056647148911, -29.50961485027342, -71.2056576610257, -29.50961253140026]"
NORM-PRC-restriccion_AR2-la_higuera-00954,PRC_LA_HIGUERA,La Higuera,restriccion_AR2,2.62,,"[-71.21229633493404, -29.51003269495173, -71.20219941232207, -29.5074840345787]"
NORM-PRC-limite_urbano-los_choros-00997,PRC_LA_HIGUERA,Los Choros,limite_urbano,121.1,,"[-71.31800845866996, -29.29314486648117, -71.29713890519878, -29.28370427592742]"
NORM-PRC-restriccion_AR2-los_choros-01164,PRC_LA_HIGUERA,Los Choros,restriccion_AR2,3.38,,"[-71.30841155051857, -29.29053314362965, -71.302137024759, -29.28956897462112]"
NORM-PRC-restriccion_AR2-los_choros-01165,PRC_LA_HIGUERA,Los Choros,restriccion_AR2,0.66,,"[-71.31702689682095, -29.29005074005565, -71.31442249449785, -29.2896193373312]"
NORM-PRC-restriccion_AR1-los_choros-01166,PRC_LA_HIGUERA,Los Choros,restriccion_AR1,0.75,,"[-71.31741775748883, -29.28863641048742, -71.3154241552478, -29.28712499207176]"
NORM-PRC-restriccion_AR1-los_choros-01167,PRC_LA_HIGUERA,Los Choros,restriccion_AR1,1.64,,"[-71.3157934393736, -29.28730742935489, -71.31247503463176, -29.28370427592742]"
NORM-PRC-restriccion_AR1-los_choros-01168,PRC_LA_HIGUERA,Los Choros,restriccion_AR1,0.51,,"[-71.31800845866996, -29.28977847574062, -71.3171990222949, -29.2886995988518]"
NORM-PRC-restriccion_AR1-los_choros-01169,PRC_LA_HIGUERA,Los Choros,restriccion_AR1,1.61,,"[-71.30737350782104, -29.29314486613282, -71.30266031238118, -29.29142470024597]"
NORM-PRC-restriccion_AR1-los_choros-01170,PRC_LA_HIGUERA,Los Choros,restriccion_AR1,4.13,,"[-71.30270038992019, -29.29124041376865, -71.29713890484413, -29.28686781853332]"
NORM-PRC-restriccion_AR1-los_choros-01171,PRC_LA_HIGUERA,Los Choros,restriccion_AR1,1.15,,"[-71.30789876219681, -29.28607355602755, -71.29979456537161, -29.28446836350377]"
NORM-PRC-restriccion_AR1-los_choros-01172,PRC_LA_HIGUERA,Los Choros,restriccion_AR1,0.07,,"[-71.30855729186696, -29.28609126441124, -71.30804352249974, -29.2858862682073]"
NORM-PRC-restriccion_AR1-los_choros-01173,PRC_LA_HIGUERA,Los Choros,restriccion_AR1,0.84,,"[-71.31224387351638, -29.28656971566997, -71.30862900325546, -29.28459488692154]"
NORM-PRC-restriccion_AR1-los_choros-01174,PRC_LA_HIGUERA,Los Choros,restriccion_AR1,0.18,,"[-71.31484211593694, -29.29005427456779, -71.31388938279174, -29.28954290930041]"
NORM-PRC-restriccion_AR1-los_choros-01175,PRC_LA_HIGUERA,Los Choros,restriccion_AR1,0.21,,"[-71.314054684662, -29.289450080022, -71.31350288652928, -29.28871983873819]"
NORM-PRC-restriccion_AR1-los_choros-01176,PRC_LA_HIGUERA,Los Choros,restriccion_AR1,0.0,,"[-71.31346253346761, -29.28867782311265, -71.3134574560196, -29.28867057180507]"
NORM-PRC-restriccion_AR1-los_choros-01177,PRC_LA_HIGUERA,Los Choros,restriccion_AR1,1.14,,"[-71.31416144114174, -29.28867202480766, -71.31187130144413, -29.28667624210224]"
NORM-PRC-limite_urbano-punta_colorada-01229,PRC_LA_HIGUERA,Punta Colorada,limite_urbano,90.03,,"[-71.02387212077201, -29.35874588720833, -71.00862040094323, -29.34884859603499]"
NORM-PRC-restriccion_AR3-punta_colorada-01345,PRC_LA_HIGUERA,Punta Colorada,restriccion_AR3,0.37,,"[-71.01807269188528, -29.35620497705808, -71.01717471686472, -29.35557578868806]"
NORM-PRC-limite_urbano-punta_colorada-01404,PRC_LA_HIGUERA,Punta Colorada,limite_urbano,180.85,,"[-71.46945191068276, -29.25668494571716, -71.4544285532723, -29.23608739183067]"
NORM-PRC-riesgo_maremoto-punta_colorada-01687,PRC_LA_HIGUERA,Punta Colorada,riesgo_maremoto,,3638.0,"[-71.4642925364968, -29.25607959511556, -71.45743582665752, -29.23602996649611]"
NORM-PRC-riesgo_maremoto-punta_colorada-01688,PRC_LA_HIGUERA,Punta Colorada,riesgo_maremoto,,1.0,"[-71.4557928167818, -29.24352336660684, -71.4557839113179, -29.24352153017359]"
NORM-PRC-riesgo_maremoto-punta_colorada-01689,PRC_LA_HIGUERA,Punta Colorada,riesgo_maremoto,,1.0,"[-71.45588406983576, -29.2421082438835, -71.45587763387458, -29.24210196437584]"
NORM-PRC-riesgo_maremoto-punta_colorada-01690,PRC_LA_HIGUERA,Punta Colorada,riesgo_maremoto,,444.0,"[-71.45971130036763, -29.25604971945574, -71.45871928791466, -29.25468267896654]"
NORM-PRC-riesgo_maremoto-punta_colorada-01691,PRC_LA_HIGUERA,Punta Colorada,riesgo_maremoto,,253.0,"[-71.4594964410061, -29.25593318365452, -71.45891698309147, -29.25509322386298]"
NORM-PRC-riesgo_maremoto-punta_colorada-01692,PRC_LA_HIGUERA,Punta Colorada,riesgo_maremoto,,1.0,"[-71.45737650412708, -29.25510826602081, -71.457375228405, -29.2551021000947]"
