id,fuente,localidad,codigo_zona,geom_type,area_ha,bbox,folder_path
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07709,PRI_ELQUI_2019,intercomunal_elqui,AR-1,Polygon,12918.81,"[-71.2943728779989, -29.56317549581272, -71.1275050355517, -29.31920755897549]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07710,PRI_ELQUI_2019,intercomunal_elqui,ZEU-P1,Polygon,834.62,"[-71.23733369866004, -29.50331402482298, -71.2047882459576, -29.45202643822708]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07711,PRI_ELQUI_2019,intercomunal_elqui,ZEU-6,Polygon,145.58,"[-71.2280072480449, -30.14429539775749, -71.21063789688588, -30.12550888019995]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07712,PRI_ELQUI_2019,intercomunal_elqui,AR-4,Polygon,5705.47,"[-70.90603074937303, -29.75188258638725, -70.81848175017664, -29.65267261495072]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07713,PRI_ELQUI_2019,intercomunal_elqui,AR-3,Polygon,229.15,"[-71.34025419564574, -29.40043190383149, -71.3241261844094, -29.34689827848933]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07714,PRI_ELQUI_2019,intercomunal_elqui,AR-3,Polygon,10.62,"[-71.337564247285, -29.39955805364101, -71.33133157505033, -29.39448538254319]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07715,PRI_ELQUI_2019,intercomunal_elqui,ZEU-P2,Polygon,88.01,"[-71.31287625497859, -29.46026236958294, -71.29787406190142, -29.45267600815339]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07716,PRI_ELQUI_2019,intercomunal_elqui,ZEU-6,Polygon,134.11,"[-71.31689255398994, -29.45399023803173, -71.2929728873636, -29.44103381525972]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07717,PRI_ELQUI_2019,intercomunal_elqui,AR,Polygon,15375.65,"[-71.31845822619788, -29.58947311969162, -71.1544175568933, -29.3230961045544]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07718,PRI_ELQUI_2019,intercomunal_elqui,ZEU-P2,Polygon,304.42,"[-71.32873030184248, -29.42213932778564, -71.30476710195565, -29.39528032678089]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07719,PRI_ELQUI_2019,intercomunal_elqui,ZEU-P2,Polygon,351.99,"[-71.33589692282922, -29.51181774900808, -71.31387106434401, -29.48222297165862]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07720,PRI_ELQUI_2019,intercomunal_elqui,AR-3,Polygon,31223.36,"[-71.48192691928269, -29.6191713153963, -71.20084234456154, -29.14167883288986]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07721,PRI_ELQUI_2019,intercomunal_elqui,AV,Polygon,408.48,"[-71.31839836106225, -29.4845294055666, -71.2900394458702, -29.45945523728849]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07722,PRI_ELQUI_2019,intercomunal_elqui,ZEU-P1,Polygon,616.56,"[-71.28277492577696, -29.80894416186078, -71.25464816911635, -29.76333219923233]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07723,PRI_ELQUI_2019,intercomunal_elqui,AR-5,Polygon,34.64,"[-70.49663558214614, -30.23573758912691, -70.49026326099369, -30.2248080728026]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07724,PRI_ELQUI_2019,intercomunal_elqui,AR-5,Polygon,108.55,"[-70.48907448585793, -30.2054389256294, -70.47844926868169, -30.17926077880396]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07725,PRI_ELQUI_2019,intercomunal_elqui,ZEU-7A,Polygon,329.4,"[-71.47953551972238, -30.24983263083728, -71.44931559859091, -30.22868464429195]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07726,PRI_ELQUI_2019,intercomunal_elqui,ZEU-P1,Polygon,86.44,"[-71.28407356127336, -29.99714087623567, -71.26808410620772, -29.98691487047297]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07727,PRI_ELQUI_2019,intercomunal_elqui,ZEU-7,Polygon,58.57,"[-71.61020349183426, -30.30560448818083, -71.59808060351685, -30.28921234896709]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07728,PRI_ELQUI_2019,intercomunal_elqui,AR-3,Polygon,6639.12,"[-71.6713291650507, -30.39511624798229, -71.56559758645923, -30.23661778990801]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07729,PRI_ELQUI_2019,intercomunal_elqui,AR-3,Polygon,1817.94,"[-71.48390385021416, -30.36274065251081, -71.42671881424803, -30.27439062538682]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07730,PRI_ELQUI_2019,intercomunal_elqui,AR-4,Polygon,11133.32,"[-71.58142197608296, -30.44187155628421, -71.3919732714219, -30.23976437698755]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07731,PRI_ELQUI_2019,intercomunal_elqui,AV,Polygon,137.45,"[-71.37697123877906, -30.1492345209779, -71.36199783847073, -30.10406794122867]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07732,PRI_ELQUI_2019,intercomunal_elqui,ZIT,Polygon,147.44,"[-71.21025499999999, -29.92374961477827, -71.18529095637562, -29.90912715631018]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07733,PRI_ELQUI_2019,intercomunal_elqui,ZEU-1,Polygon,242.51,"[-71.25769962015748, -29.98011850836471, -71.23833735827596, -29.95185800000001]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07734,PRI_ELQUI_2019,intercomunal_elqui,AR,Polygon,1004.13,"[-71.31257258362237, -30.20993522294276, -71.25451223299532, -30.14702007271893]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07735,PRI_ELQUI_2019,intercomunal_elqui,ZEU-PMP,Polygon,66.84,"[-71.30081832944823, -29.81640291237731, -71.28767742838217, -29.80842679083347]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07736,PRI_ELQUI_2019,intercomunal_elqui,AR-4,Polygon,3653.4,"[-71.34146249147469, -29.82429299960919, -71.279597, -29.62361211233975]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07737,PRI_ELQUI_2019,intercomunal_elqui,AR-2,Polygon,455.2,"[-70.51638365320258, -30.04400088985875, -70.43803817651536, -30.01817355011842]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07738,PRI_ELQUI_2019,intercomunal_elqui,ZEU-4,Polygon,6.93,"[-70.55812945878365, -29.98036025370737, -70.55310772667302, -29.97652199181415]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07739,PRI_ELQUI_2019,intercomunal_elqui,ZEU-4,Polygon,39.28,"[-70.56580694006759, -29.98119551776141, -70.55433885988447, -29.97256985860737]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07740,PRI_ELQUI_2019,intercomunal_elqui,AV,Polygon,7.27,"[-70.56316172759904, -29.98160012585171, -70.55365900662817, -29.97594454445845]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07741,PRI_ELQUI_2019,intercomunal_elqui,ZEU-6,Polygon,35.89,"[-70.68321267784242, -30.04632995079808, -70.67479219257328, -30.03600152081494]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07742,PRI_ELQUI_2019,intercomunal_elqui,ZEU-6,Polygon,63.84,"[-70.50153257460316, -30.10176327685967, -70.49034159000927, -30.0855586487472]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07743,PRI_ELQUI_2019,intercomunal_elqui,AU,Polygon,23.13,"[-70.52026557092063, -30.0342313880037, -70.51171395621216, -30.02265720076472]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07744,PRI_ELQUI_2019,intercomunal_elqui,ZEU-3,Polygon,22.29,"[-70.51757861757076, -30.03264458815429, -70.50939752665462, -30.02496884583025]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07745,PRI_ELQUI_2019,intercomunal_elqui,ZEU-3,Polygon,105.37,"[-70.52894171557787, -30.03628143220647, -70.51119092799435, -30.0130356035001]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07746,PRI_ELQUI_2019,intercomunal_elqui,AV,Polygon,15.03,"[-70.6935336313748, -30.02142999705164, -70.68554690431613, -30.01657574881153]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07747,PRI_ELQUI_2019,intercomunal_elqui,AV,Polygon,17.26,"[-70.7000352300817, -30.03237136186994, -70.69596040571543, -30.01897524430998]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07748,PRI_ELQUI_2019,intercomunal_elqui,ZEU-2,Polygon,131.67,"[-70.69863633105005, -30.02999674872667, -70.68256788984921, -30.01746633412733]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07749,PRI_ELQUI_2019,intercomunal_elqui,ZEU-5,Polygon,44.63,"[-70.71671522219955, -30.03410432628746, -70.69713135748425, -30.02369234182697]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07750,PRI_ELQUI_2019,intercomunal_elqui,ZEU-4,Polygon,51.03,"[-70.7291963189398, -30.02714416348569, -70.70867438680649, -30.02269105309749]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07751,PRI_ELQUI_2019,intercomunal_elqui,AV,Polygon,93.13,"[-70.72948751861344, -30.04334048143324, -70.68332609613209, -30.02945337138503]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07752,PRI_ELQUI_2019,intercomunal_elqui,ZEU-5,Polygon,144.14,"[-70.72951204739837, -30.05038127291085, -70.68602996376765, -30.03246756225067]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07753,PRI_ELQUI_2019,intercomunal_elqui,AU,Polygon,98.7,"[-70.96019695847063, -29.98726288789242, -70.94349076502536, -29.97362658737286]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07754,PRI_ELQUI_2019,intercomunal_elqui,ZEU-4,Polygon,3.85,"[-70.95290285101254, -29.97507194882781, -70.94935407207535, -29.97209865794348]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07755,PRI_ELQUI_2019,intercomunal_elqui,ZEU-4,Polygon,13.42,"[-70.95849152603252, -29.97878908536139, -70.95437670031679, -29.9708371674798]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07756,PRI_ELQUI_2019,intercomunal_elqui,ZEU-4,Polygon,32.28,"[-70.97442403946646, -29.95874189872028, -70.96341614775608, -29.9486789033451]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07757,PRI_ELQUI_2019,intercomunal_elqui,ZEU-4,Polygon,25.75,"[-70.97831753912355, -29.96769004636067, -70.96882309108001, -29.96183064681183]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07758,PRI_ELQUI_2019,intercomunal_elqui,ZEU-6,Polygon,12.39,"[-70.97335843013704, -29.96245816765616, -70.96944910605653, -29.95714231135316]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07759,PRI_ELQUI_2019,intercomunal_elqui,ZEU-4,Polygon,89.21,"[-70.65558911036368, -30.02902766391305, -70.63079230412964, -30.01882227428711]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07760,PRI_ELQUI_2019,intercomunal_elqui,ZEU-4,Polygon,10.5,"[-70.49633786677472, -30.09592609610657, -70.49273625535439, -30.08939432603984]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07761,PRI_ELQUI_2019,intercomunal_elqui,ZEU-7A,Polygon,114.56,"[-71.37619027783384, -30.09555162432945, -71.36124899179089, -30.08054441354403]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07762,PRI_ELQUI_2019,intercomunal_elqui,ZEU-7A,Polygon,69.4,"[-71.37707209369636, -30.16026890877075, -71.36826996740128, -30.14909804338045]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07763,PRI_ELQUI_2019,intercomunal_elqui,AV,Polygon,224.27,"[-71.21136699999998, -29.96593937483527, -71.19845351729501, -29.9346682904246]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07764,PRI_ELQUI_2019,intercomunal_elqui,ZEU-8,Polygon,675.54,"[-71.39409262131993, -30.19224121621672, -71.36256970200996, -30.12171165406213]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07765,PRI_ELQUI_2019,intercomunal_elqui,AR-5,Polygon,19.88,"[-71.2489297481451, -30.07416816239802, -71.23783352357587, -30.06594819522083]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07766,PRI_ELQUI_2019,intercomunal_elqui,AR-5,Polygon,9.83,"[-71.12483353326765, -29.88313372133716, -71.11856760424439, -29.87956087207816]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07767,PRI_ELQUI_2019,intercomunal_elqui,AR-5,Polygon,33.58,"[-71.16688645174965, -29.9176223728446, -71.1459326146377, -29.90280467295509]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07768,PRI_ELQUI_2019,intercomunal_elqui,AR-5,Polygon,28.71,"[-71.15183821221844, -29.89667717350832, -71.13659114242837, -29.88638494223643]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07769,PRI_ELQUI_2019,intercomunal_elqui,AU,Polygon,432.18,"[-71.09702771612363, -30.26261967619612, -71.0751730444948, -30.2239244070154]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07770,PRI_ELQUI_2019,intercomunal_elqui,ZEU-2,Polygon,42.97,"[-71.0785223779458, -30.24003712584131, -71.07221076919922, -30.22523069410622]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07771,PRI_ELQUI_2019,intercomunal_elqui,ZEU-P1,Polygon,3.37,"[-71.09284856769386, -30.22909884400386, -71.08853549425892, -30.22591878140948]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07772,PRI_ELQUI_2019,intercomunal_elqui,ZEU-6,Polygon,16.58,"[-71.088478148047, -30.26051949427998, -71.08517268330314, -30.24875497700167]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07773,PRI_ELQUI_2019,intercomunal_elqui,ZEU-7A,Polygon,35.4,"[-71.48239205810857, -30.22603304965887, -71.47410839339081, -30.21675313790267]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07774,PRI_ELQUI_2019,intercomunal_elqui,ZEU-8,Polygon,1938.11,"[-71.482832577128, -30.24335204181502, -71.41833426439203, -30.16556559976474]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07775,PRI_ELQUI_2019,intercomunal_elqui,ZEU-8,Polygon,2139.55,"[-71.41683160931254, -30.11667481910576, -71.35872064574085, -29.98972602831338]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07776,PRI_ELQUI_2019,intercomunal_elqui,AR-3,Polygon,12619.19,"[-71.40454433816184, -30.30933641966948, -71.23353714114353, -30.00086055154254]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07777,PRI_ELQUI_2019,intercomunal_elqui,ZI-S2,Polygon,332.18,"[-71.37440363228633, -30.03002738045399, -71.34777457853184, -29.99905252783737]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07778,PRI_ELQUI_2019,intercomunal_elqui,ZEU-5,Polygon,510.09,"[-71.38660807366051, -30.01360134735111, -71.36058249668052, -29.96699619385511]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07779,PRI_ELQUI_2019,intercomunal_elqui,AR-1,Polygon,1613.58,"[-71.1305584958033, -30.282111993736, -71.0806739409869, -30.22552289858379]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07780,PRI_ELQUI_2019,intercomunal_elqui,ZEU-P1,Polygon,38.03,"[-71.14413115490129, -29.94714991553929, -71.13110758847775, -29.93800874135928]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07781,PRI_ELQUI_2019,intercomunal_elqui,ZEU-3,Polygon,60.98,"[-71.15513606770389, -29.94555194132302, -71.14138134147967, -29.93533645538231]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07782,PRI_ELQUI_2019,intercomunal_elqui,AR-2,Polygon,16595.33,"[-71.2119228652535, -30.08184143259811, -70.94864144360704, -29.82760317847739]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07783,PRI_ELQUI_2019,intercomunal_elqui,AR-1,Polygon,618.73,"[-71.30549459240073, -29.31342123064229, -71.26757634565844, -29.27566031731587]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07784,PRI_ELQUI_2019,intercomunal_elqui,AR-2,Polygon,11560.54,"[-70.8247988287517, -30.27858853819253, -70.35030953919537, -29.95582741413202]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07785,PRI_ELQUI_2019,intercomunal_elqui,AR-1,Polygon,6369.53,"[-71.24222661101871, -29.3984155571671, -70.98141555058046, -29.30425016618527]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07786,PRI_ELQUI_2019,intercomunal_elqui,ZEU-6,Polygon,54.76,"[-71.18502264658115, -30.17357686359805, -71.17222757596407, -30.16408849333194]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07787,PRI_ELQUI_2019,intercomunal_elqui,ZEU-5,Polygon,217.53,"[-71.22106499999998, -29.914919, -71.2068146403303, -29.892144]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07788,PRI_ELQUI_2019,intercomunal_elqui,ZEU-8A,Polygon,457.79,"[-71.20866557597951, -29.93989179011229, -71.16396055328018, -29.90206554590287]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07789,PRI_ELQUI_2019,intercomunal_elqui,ZEU-5,Polygon,439.2,"[-71.212744, -29.94435501109053, -71.17674981900791, -29.922249]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07790,PRI_ELQUI_2019,intercomunal_elqui,ZIT,Polygon,526.98,"[-71.40897023494824, -30.25890396664036, -71.38849526030796, -30.22122516007935]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07791,PRI_ELQUI_2019,intercomunal_elqui,AU,Polygon,482.69,"[-71.50945571139295, -30.28442940143074, -71.47513537681344, -30.24045196491221]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07792,PRI_ELQUI_2019,intercomunal_elqui,AU,Polygon,222.3,"[-71.57509009672916, -30.30242046809081, -71.50556416291782, -30.28364354797049]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07793,PRI_ELQUI_2019,intercomunal_elqui,APVN,Polygon,19.23,"[-71.51181836326278, -30.2880806037884, -71.50129388780282, -30.27854198905991]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07794,PRI_ELQUI_2019,intercomunal_elqui,ZEU-6,Polygon,52.71,"[-71.12197011574845, -29.37855596568586, -71.10633716575487, -29.3682029997402]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07795,PRI_ELQUI_2019,intercomunal_elqui,ZI-S1,Polygon,3.77,"[-71.40149129211831, -30.19947917344456, -71.3991557327489, -30.19747880927969]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07796,PRI_ELQUI_2019,intercomunal_elqui,ZEU-3,Polygon,59.51,"[-71.40164277232128, -30.20152004412448, -71.39022568709044, -30.19001948684023]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07797,PRI_ELQUI_2019,intercomunal_elqui,ZI-S1,Polygon,0.56,"[-71.36078932843375, -29.95305302981811, -71.35969625293272, -29.95210577885245]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07798,PRI_ELQUI_2019,intercomunal_elqui,ZI-S1,Polygon,2.15,"[-71.48367920703949, -30.27719429605703, -71.48161655253521, -30.27567238882762]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07799,PRI_ELQUI_2019,intercomunal_elqui,AU,Polygon,15.21,"[-71.29058428644102, -29.62430317748659, -71.28369868389244, -29.62015886099695]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07800,PRI_ELQUI_2019,intercomunal_elqui,ZI-S1,Polygon,0.64,"[-71.12297214848383, -29.36843919884879, -71.12169698938641, -29.36713061284091]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07801,PRI_ELQUI_2019,intercomunal_elqui,ZI-S1,Polygon,10.43,"[-71.07229993283677, -30.23102777457287, -71.06608617969383, -30.22790497978374]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07802,PRI_ELQUI_2019,intercomunal_elqui,ZEU-1,Polygon,87.73,"[-71.32666182717348, -29.99446724762379, -71.31462295523308, -29.98060775597289]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07803,PRI_ELQUI_2019,intercomunal_elqui,ZEU-1,Polygon,300.59,"[-71.35086971969277, -30.00631773104924, -71.31886516289825, -29.98776746475076]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07804,PRI_ELQUI_2019,intercomunal_elqui,AV,Polygon,82.15,"[-71.27017144999871, -29.99540058052963, -71.26082528271891, -29.98439009496326]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07805,PRI_ELQUI_2019,intercomunal_elqui,AV,Polygon,33.25,"[-71.32935759413273, -29.99495972275754, -71.31891009150316, -29.97948058662489]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07806,PRI_ELQUI_2019,intercomunal_elqui,AR-2,Polygon,21712.78,"[-71.3272295518529, -30.26995175340624, -71.15723901652545, -29.97510372242255]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07807,PRI_ELQUI_2019,intercomunal_elqui,ZEU-5A,Polygon,1110.25,"[-71.37066111784019, -30.02594943893308, -71.30817205677248, -29.98661991582675]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
